user_id,age_group,city_tier,subscription_plan,new_subscription_plan,upgrade_or_not
UIDLC047e5d9e820,45+,Tier 2,Basic,Premium,1
UIDLC047f50146b6,45+,Tier 2,Premium,Free,0
UIDLC048128e923c,35-44,Tier 2,Free,Premium,1
UIDLC04823dd3003,45+,Tier 1,Basic,Free,0
UIDLC0484fbd087c,35-44,Tier 1,Basic,Free,0
UIDLC0487648b585,18-24,Tier 3,Basic,Free,0
UIDLC048bbd7e5bf,45+,Tier 1,Basic,Free,0
UIDLC048c678d2c5,35-44,Tier 1,Free,Basic,1
UIDLC048e3a27c29,25-34,Tier 1,Premium,Free,0
UIDLC048e7aa7c7d,18-24,Tier 2,Basic,Free,0
UIDLC04902d40e3d,25-34,Tier 1,Premium,Free,0
UIDLC0499f7960a3,18-24,Tier 1,Basic,Free,0
UIDLC049b0e67a64,18-24,Tier 2,Premium,Free,0
UIDLC049dc1060d1,25-34,Tier 2,Free,Basic,1
UIDLC04a1ac2246d,18-24,Tier 3,Premium,Basic,0
UIDLC04a252dcbd7,18-24,Tier 1,Premium,Basic,0
UIDLC04aa213b635,18-24,Tier 2,Premium,Basic,0
UIDLC04af05a5f2e,18-24,Tier 1,Premium,Free,0
UIDLC04b16e4d68d,18-24,Tier 3,Premium,Free,0
UIDLC04b4a6ed2c4,18-24,Tier 2,Premium,Basic,0
UIDLC04b53e7e9be,25-34,Tier 2,Basic,Free,0
UIDLC04bae86ed2e,25-34,Tier 1,Free,Basic,1
UIDLC04bb25e59bd,25-34,Tier 2,Basic,Free,0
UIDLC04c103195a2,18-24,Tier 1,Basic,Premium,1
UIDLC04c13e8f2b0,18-24,Tier 2,Premium,Free,0
UIDLC04c1f0c90f2,25-34,Tier 2,Premium,Free,0
UIDLC04c2e6f409d,45+,Tier 2,Basic,Premium,1
UIDLC04c51f145bb,18-24,Tier 3,Basic,Free,0
UIDLC04c79ee2ba7,25-34,Tier 1,Premium,Free,0
UIDLC04c98866520,18-24,Tier 1,Basic,Free,0
UIDLC04cb38d09ed,25-34,Tier 2,Basic,Free,0
UIDLC04cc08124db,25-34,Tier 3,Basic,Free,0
UIDLC04cd2f82b01,35-44,Tier 2,Premium,Basic,0
UIDLC04cf5e23648,35-44,Tier 2,Basic,Free,0
UIDLC04d4bd74483,25-34,Tier 3,Basic,Free,0
UIDLC04d545436d0,18-24,Tier 2,Premium,Free,0
UIDLC04de4e7619a,25-34,Tier 3,Basic,Free,0
UIDLC04df1b88a95,18-24,Tier 3,Basic,Free,0
UIDLC04e6d5f269d,18-24,Tier 3,Premium,Free,0
UIDLC04e6f5963c8,45+,Tier 3,Basic,Free,0
UIDLC04e71daaf98,35-44,Tier 2,Basic,Free,0
UIDLC04e86b12b8f,18-24,Tier 2,Basic,Free,0
UIDLC04eb90cad13,45+,Tier 1,Basic,Free,0
UIDLC04f21db7379,18-24,Tier 1,Premium,Free,0
UIDLC04f6279603b,18-24,Tier 1,Basic,Free,0
UIDLC04f73fab8e2,18-24,Tier 1,Premium,Basic,0
UIDLC04fcbfe3638,25-34,Tier 2,Premium,Free,0
UIDLC04fd8f783a0,18-24,Tier 1,Premium,Free,0
UIDLC04fdc6c034d,45+,Tier 2,Free,Basic,1
UIDLC04fee24ccdf,25-34,Tier 2,Basic,Free,0
UIDLC050101f8a2a,18-24,Tier 2,Basic,Free,0
UIDLC0502dfa8aa8,35-44,Tier 3,Premium,Basic,0
UIDLC05033041063,35-44,Tier 2,Basic,Free,0
UIDLC050503663b9,18-24,Tier 2,Premium,Free,0
UIDLC050629c6d24,35-44,Tier 1,Free,Basic,1
UIDLC05084eaf045,18-24,Tier 3,Premium,Free,0
UIDLC050b36aa55b,25-34,Tier 1,Free,Basic,1
UIDLC050bd08d221,25-34,Tier 1,Basic,Free,0
UIDLC050d57265ac,25-34,Tier 3,Premium,Free,0
UIDLC050ef626d72,18-24,Tier 2,Basic,Free,0
UIDLC05162c860a6,25-34,Tier 1,Premium,Free,0
UIDLC051c32efbd7,18-24,Tier 1,Premium,Basic,0
UIDLC052021e6488,25-34,Tier 3,Premium,Free,0
UIDLC0524958bf07,18-24,Tier 3,Basic,Free,0
UIDLC0526bbf27d2,35-44,Tier 3,Basic,Free,0
UIDLC05271d54151,25-34,Tier 3,Basic,Free,0
UIDLC052739ace28,25-34,Tier 3,Basic,Free,0
UIDLC0528f46ccc2,25-34,Tier 2,Premium,Free,0
UIDLC052a1412311,18-24,Tier 2,Premium,Free,0
UIDLC052a91f24a9,25-34,Tier 1,Premium,Free,0
UIDLC052f995ac07,25-34,Tier 1,Basic,Free,0
UIDLC05365ea731b,25-34,Tier 2,Basic,Free,0
UIDLC05396dcda9b,18-24,Tier 2,Basic,Free,0
UIDLC053b506362c,18-24,Tier 1,Free,Basic,1
UIDLC053c56fade4,45+,Tier 1,Premium,Free,0
UIDLC053de557d3b,18-24,Tier 1,Basic,Free,0
UIDLC053fce1fb97,35-44,Tier 2,Premium,Free,0
UIDLC0541f741ccb,35-44,Tier 2,Basic,Free,0
UIDLC05474649691,45+,Tier 2,Basic,Free,0
UIDLC0554b602fc0,45+,Tier 1,Premium,Free,0
UIDLC05554c55acc,18-24,Tier 1,Basic,Free,0
UIDLC05565639ff7,18-24,Tier 3,Basic,Free,0
UIDLC05573bfb7b0,18-24,Tier 1,Basic,Free,0
UIDLC055d08f06ff,45+,Tier 2,Premium,Basic,0
UIDLC055df000211,25-34,Tier 2,Free,Premium,1
UIDLC0560dc4cedc,25-34,Tier 2,Free,Basic,1
UIDLC0563aa3407e,18-24,Tier 2,Basic,Free,0
UIDLC056a04c1226,18-24,Tier 1,Premium,Free,0
UIDLC056a61303bd,35-44,Tier 1,Basic,Free,0
UIDLC056a870ca73,18-24,Tier 2,Premium,Free,0
UIDLC056a930e406,35-44,Tier 1,Basic,Free,0
UIDLC056b7f7e638,25-34,Tier 2,Premium,Free,0
UIDLC056ceb98ad3,25-34,Tier 2,Basic,Free,0
UIDLC05715c69b50,35-44,Tier 2,Premium,Basic,0
UIDLC05728cff055,25-34,Tier 1,Premium,Basic,0
UIDLC0575b3f8b81,18-24,Tier 1,Premium,Free,0
UIDLC05771a3ed88,18-24,Tier 2,Premium,Free,0
UIDLC0578531814f,35-44,Tier 1,Basic,Free,0
UIDLC0579bf2a32a,25-34,Tier 1,Free,Premium,1
UIDLC057b3bab439,18-24,Tier 1,Basic,Free,0
UIDLC057db471af2,18-24,Tier 2,Basic,Free,0
UIDLC057ef4fb037,45+,Tier 3,Basic,Free,0
UIDLC0581fe78e24,18-24,Tier 1,Basic,Free,0
UIDLC0584aa26161,35-44,Tier 1,Free,Basic,1
UIDLC05889d7c703,35-44,Tier 2,Premium,Free,0
UIDLC058f70b7952,18-24,Tier 2,Premium,Basic,0
UIDLC059627ba403,25-34,Tier 2,Premium,Basic,0
UIDLC05971273bd3,25-34,Tier 3,Basic,Free,0
UIDLC059a711fe56,25-34,Tier 3,Basic,Free,0
UIDLC059c60a86e4,18-24,Tier 2,Premium,Free,0
UIDLC059cf26092d,18-24,Tier 2,Basic,Free,0
UIDLC05a3007254d,25-34,Tier 2,Basic,Free,0
UIDLC05a7223851d,18-24,Tier 1,Premium,Free,0
UIDLC05a89d50214,25-34,Tier 2,Premium,Basic,0
UIDLC05aaab36721,25-34,Tier 1,Basic,Free,0
UIDLC05ade09c2b3,45+,Tier 3,Basic,Premium,1
UIDLC05b0252a364,25-34,Tier 2,Basic,Free,0
UIDLC05b4485c71b,18-24,Tier 3,Premium,Free,0
UIDLC05b48c6e73d,18-24,Tier 2,Basic,Free,0
UIDLC05b72d250a4,35-44,Tier 2,Basic,Free,0
UIDLC05bdb7d8477,45+,Tier 1,Premium,Basic,0
UIDLC05bf01c3355,25-34,Tier 2,Basic,Free,0
UIDLC05c091fad61,25-34,Tier 2,Basic,Free,0
UIDLC05c0d82fa6e,18-24,Tier 1,Basic,Free,0
UIDLC05c8ed7b5cc,18-24,Tier 1,Premium,Free,0
UIDLC05cb4a86881,45+,Tier 2,Free,Basic,1
UIDLC05cbf1ff51a,18-24,Tier 2,Free,Basic,1
UIDLC05cc60a1171,25-34,Tier 2,Premium,Free,0
UIDLC05cd7d9cb02,35-44,Tier 3,Premium,Free,0
UIDLC05d0bc354c3,18-24,Tier 1,Premium,Basic,0
UIDLC05d24d76b64,25-34,Tier 3,Basic,Free,0
UIDLC05d5a939f93,45+,Tier 3,Premium,Basic,0
UIDLC05d6e55077f,45+,Tier 1,Premium,Free,0
UIDLC05e149ac099,18-24,Tier 1,Premium,Basic,0
UIDLC05e8ac26b5a,18-24,Tier 3,Premium,Free,0
UIDLC05ede3f446d,25-34,Tier 2,Premium,Free,0
UIDLC05ef25b6e74,18-24,Tier 3,Basic,Free,0
UIDLC05ef36f0fe4,35-44,Tier 2,Basic,Free,0
UIDLC05efe39110b,18-24,Tier 2,Basic,Free,0
UIDLC05f09913b48,18-24,Tier 2,Basic,Free,0
UIDLC05f32adea7b,25-34,Tier 1,Premium,Free,0
UIDLC05f3a58a195,18-24,Tier 2,Premium,Free,0
UIDLC05f6705eec7,18-24,Tier 2,Basic,Free,0
UIDLC05f776160d5,35-44,Tier 3,Basic,Free,0
UIDLC05f98bc116b,25-34,Tier 2,Basic,Free,0
UIDLC05fcaf3b9e7,18-24,Tier 3,Premium,Free,0
UIDLC05fe202c576,35-44,Tier 2,Premium,Free,0
UIDLC06010a81623,45+,Tier 3,Basic,Free,0
UIDLC06036127251,18-24,Tier 3,Basic,Free,0
UIDLC0608f65eb15,18-24,Tier 3,Basic,Free,0
UIDLC060ae36d33b,18-24,Tier 2,Basic,Free,0
UIDLC060b4152d12,18-24,Tier 2,Basic,Free,0
UIDLC0615e0d947f,25-34,Tier 2,Premium,Free,0
UIDLC061911db808,25-34,Tier 3,Basic,Free,0
UIDLC061b4089c65,45+,Tier 2,Basic,Free,0
UIDLC061cc757ff4,18-24,Tier 3,Basic,Free,0
UIDLC061d435e4e2,25-34,Tier 2,Premium,Basic,0
UIDLC0621d50d869,45+,Tier 3,Basic,Premium,1
UIDLC062288e9023,18-24,Tier 1,Basic,Free,0
UIDLC062a8a6b8e1,45+,Tier 1,Basic,Free,0
UIDLC062b25484d9,18-24,Tier 2,Premium,Free,0
UIDLC062cfbceb1e,18-24,Tier 1,Premium,Free,0
UIDLC06326db1768,25-34,Tier 1,Premium,Free,0
UIDLC0635f64576f,35-44,Tier 2,Basic,Premium,1
UIDLC0639f9ec3c5,18-24,Tier 1,Basic,Free,0
UIDLC063a884641a,18-24,Tier 3,Basic,Free,0
UIDLC06432e59e8c,18-24,Tier 1,Premium,Basic,0
UIDLC0643d2d07d3,18-24,Tier 3,Basic,Free,0
UIDLC064822aa824,18-24,Tier 3,Basic,Free,0
UIDLC0648572c03d,25-34,Tier 1,Basic,Free,0
UIDLC06534f45e33,18-24,Tier 1,Basic,Free,0
UIDLC06535c40e51,18-24,Tier 1,Premium,Free,0
UIDLC0654eeb82cb,18-24,Tier 2,Premium,Free,0
UIDLC06551d7926e,18-24,Tier 3,Basic,Free,0
UIDLC065824cfe6d,18-24,Tier 1,Premium,Free,0
UIDLC065e10b951b,45+,Tier 1,Premium,Free,0
UIDLC065f36a54cd,35-44,Tier 2,Basic,Free,0
UIDLC065f8fb6647,18-24,Tier 1,Premium,Free,0
UIDLC06657b15e6f,25-34,Tier 2,Premium,Free,0
UIDLC06692967dbb,18-24,Tier 2,Basic,Free,0
UIDLC066f095d16f,35-44,Tier 1,Basic,Free,0
UIDLC066f5f871fe,35-44,Tier 2,Free,Basic,1
UIDLC0671a1d682e,18-24,Tier 2,Basic,Free,0
UIDLC067370a9762,45+,Tier 3,Premium,Basic,0
UIDLC067c0c4514a,35-44,Tier 3,Premium,Free,0
UIDLC067c1833e61,25-34,Tier 3,Basic,Free,0
UIDLC067d6f3fae0,18-24,Tier 3,Basic,Free,0
UIDLC06806f98840,18-24,Tier 3,Premium,Basic,0
UIDLC06820af50f7,18-24,Tier 2,Premium,Free,0
UIDLC0685eeb3b0f,18-24,Tier 2,Basic,Free,0
UIDLC068a9479e2e,25-34,Tier 2,Free,Premium,1
UIDLC068b182a64a,18-24,Tier 3,Premium,Basic,0
UIDLC06938f7a8e7,35-44,Tier 2,Premium,Free,0
UIDLC0694c34523c,25-34,Tier 2,Basic,Free,0
UIDLC0698b723fcf,18-24,Tier 2,Basic,Free,0
UIDLC069928b8bda,18-24,Tier 2,Basic,Free,0
UIDLC069aebc9686,35-44,Tier 2,Premium,Free,0
UIDLC069b96b4e45,25-34,Tier 2,Basic,Free,0
UIDLC069dd329633,25-34,Tier 1,Premium,Basic,0
UIDLC069e1e83326,25-34,Tier 2,Basic,Free,0
UIDLC069fdfa939f,45+,Tier 3,Basic,Free,0
UIDLC06a0b2b1abe,25-34,Tier 3,Premium,Free,0
UIDLC06a1d5e4d8e,45+,Tier 1,Premium,Free,0
UIDLC06acbca3332,45+,Tier 2,Basic,Free,0
UIDLC06ae98161de,25-34,Tier 1,Premium,Free,0
UIDLC06b5364fa9f,18-24,Tier 1,Premium,Free,0
UIDLC06c0e43452d,18-24,Tier 3,Basic,Premium,1
UIDLC06c322d0657,35-44,Tier 2,Basic,Free,0
UIDLC06c6951915c,35-44,Tier 2,Premium,Free,0
UIDLC06c77c8a559,18-24,Tier 2,Premium,Basic,0
UIDLC06c7af920f2,35-44,Tier 1,Free,Basic,1
UIDLC06c8905aa28,35-44,Tier 1,Premium,Basic,0
UIDLC06c901fac4b,18-24,Tier 1,Premium,Free,0
UIDLC06c91dcd17f,45+,Tier 2,Premium,Free,0
UIDLC06ca2f2cd22,25-34,Tier 1,Basic,Free,0
UIDLC06cbeef4792,25-34,Tier 1,Premium,Basic,0
UIDLC06cc891bd12,25-34,Tier 1,Basic,Free,0
UIDLC06d18f450d4,18-24,Tier 2,Basic,Free,0
UIDLC06d19d152b5,18-24,Tier 2,Premium,Basic,0
UIDLC06d25948cd9,18-24,Tier 3,Basic,Free,0
UIDLC06d43a3201a,35-44,Tier 2,Basic,Free,0
UIDLC06d4f6f5529,18-24,Tier 2,Premium,Basic,0
UIDLC06db35aa0a1,35-44,Tier 1,Premium,Free,0
UIDLC06dbabf94ee,35-44,Tier 2,Basic,Premium,1
UIDLC06deb69a70c,25-34,Tier 3,Basic,Free,0
UIDLC06e1b798db5,18-24,Tier 2,Basic,Free,0
UIDLC06e4d2b0255,25-34,Tier 3,Premium,Basic,0
UIDLC06e61ba6acc,25-34,Tier 2,Premium,Basic,0
UIDLC06f1f049e9f,25-34,Tier 2,Basic,Free,0
UIDLC06f1fd938a4,18-24,Tier 3,Premium,Free,0
UIDLC06f5593e3ce,18-24,Tier 3,Premium,Basic,0
UIDLC06fb5b11764,25-34,Tier 3,Premium,Basic,0
UIDLC06fc8b0a1ae,18-24,Tier 3,Basic,Free,0
UIDLC06fce901a79,35-44,Tier 2,Basic,Free,0
UIDLC07031e5a38f,45+,Tier 3,Basic,Free,0
UIDLC07061e6e945,35-44,Tier 2,Basic,Free,0
UIDLC0706e750b20,25-34,Tier 1,Premium,Basic,0
UIDLC0708a06e3ed,35-44,Tier 2,Basic,Free,0
UIDLC0708b2d3b21,18-24,Tier 2,Premium,Free,0
UIDLC0708dad3687,18-24,Tier 3,Premium,Free,0
UIDLC070bbcd91ef,25-34,Tier 1,Premium,Free,0
UIDLC0710ec0fd34,18-24,Tier 2,Premium,Free,0
UIDLC0716994d2f7,18-24,Tier 3,Basic,Free,0
UIDLC071bff36f06,25-34,Tier 1,Basic,Free,0
UIDLC071eee7fc50,45+,Tier 3,Free,Basic,1
UIDLC072050ada08,35-44,Tier 1,Basic,Free,0
UIDLC072090adfd7,18-24,Tier 2,Basic,Free,0
UIDLC0724dcc4328,18-24,Tier 3,Premium,Free,0
UIDLC0727c1b1fe4,18-24,Tier 3,Premium,Free,0
UIDLC072a7f42585,25-34,Tier 2,Basic,Free,0
UIDLC072c9509ff9,25-34,Tier 2,Basic,Free,0
UIDLC072e2e50d92,35-44,Tier 1,Free,Basic,1
UIDLC072e6c76d1a,35-44,Tier 3,Basic,Free,0
UIDLC07314f1efbd,25-34,Tier 2,Basic,Free,0
UIDLC0735b5e4009,45+,Tier 2,Premium,Free,0
UIDLC07375258d99,18-24,Tier 2,Basic,Free,0
UIDLC07378448d10,25-34,Tier 2,Basic,Free,0
UIDLC0738e307f5e,25-34,Tier 3,Premium,Basic,0
UIDLC073c29606ab,18-24,Tier 1,Free,Basic,1
UIDLC074b3c47b4f,18-24,Tier 1,Premium,Free,0
UIDLC074ba15d9bb,25-34,Tier 3,Basic,Free,0
UIDLC074cde32afa,25-34,Tier 2,Basic,Free,0
UIDLC074e1d45da6,25-34,Tier 3,Premium,Free,0
UIDLC07541b96dc8,25-34,Tier 1,Premium,Basic,0
UIDLC075ba9d9e23,18-24,Tier 2,Free,Basic,1
UIDLC075e412983c,25-34,Tier 2,Premium,Basic,0
UIDLC075eb8765b0,35-44,Tier 1,Free,Premium,1
UIDLC075f34e42d0,25-34,Tier 3,Premium,Basic,0
UIDLC075fa8c63c7,18-24,Tier 2,Premium,Free,0
UIDLC0760aeb2b54,35-44,Tier 3,Free,Premium,1
UIDLC07697f1410a,35-44,Tier 1,Premium,Free,0
UIDLC076b2401695,18-24,Tier 2,Basic,Free,0
UIDLC07706a63333,35-44,Tier 1,Free,Premium,1
UIDLC0773f4192f1,18-24,Tier 1,Premium,Free,0
UIDLC077ebf12f1c,45+,Tier 2,Premium,Basic,0
UIDLC07807bd1b24,18-24,Tier 2,Basic,Free,0
UIDLC0783cac60ed,18-24,Tier 2,Basic,Free,0
UIDLC0783f412b26,35-44,Tier 2,Premium,Free,0
UIDLC07892efc644,35-44,Tier 3,Premium,Basic,0
UIDLC078974042e0,45+,Tier 1,Basic,Premium,1
UIDLC078aea65402,18-24,Tier 1,Premium,Free,0
UIDLC078f9e3d2bc,25-34,Tier 2,Free,Premium,1
UIDLC0792f936abb,18-24,Tier 1,Basic,Free,0
UIDLC07970304146,25-34,Tier 1,Basic,Free,0
UIDLC07982a743e5,45+,Tier 2,Basic,Free,0
UIDLC079c79dcb3a,45+,Tier 3,Basic,Free,0
UIDLC079cbe2e28b,18-24,Tier 3,Free,Basic,1
UIDLC079d71a648d,18-24,Tier 1,Premium,Free,0
UIDLC07a6227e47a,18-24,Tier 3,Basic,Free,0
UIDLC07aa1f3fc84,18-24,Tier 2,Premium,Basic,0
UIDLC07ab95b28cf,45+,Tier 3,Basic,Free,0
UIDLC07b0e959738,25-34,Tier 2,Premium,Basic,0
UIDLC07b338d533f,18-24,Tier 3,Basic,Free,0
UIDLC07b3adb3de3,18-24,Tier 2,Premium,Free,0
UIDLC07b5e8476b8,18-24,Tier 1,Premium,Free,0
UIDLC07ba05fea24,18-24,Tier 3,Basic,Free,0
UIDLC07bc207e2d2,18-24,Tier 1,Premium,Free,0
UIDLC07be34b1173,18-24,Tier 1,Basic,Free,0
UIDLC07c25bbbafc,35-44,Tier 3,Basic,Free,0
UIDLC07cdb281cdb,45+,Tier 1,Basic,Free,0
UIDLC07cff067f77,18-24,Tier 3,Basic,Free,0
UIDLC07d0bd102fe,45+,Tier 3,Basic,Free,0
UIDLC07d1de54fe3,18-24,Tier 2,Premium,Basic,0
UIDLC07e3ee4e652,18-24,Tier 3,Basic,Free,0
UIDLC07e74d8451e,25-34,Tier 2,Basic,Free,0
UIDLC07e7a1a9944,45+,Tier 2,Premium,Basic,0
UIDLC07e82a46371,35-44,Tier 2,Basic,Premium,1
UIDLC07ebc920bac,18-24,Tier 2,Premium,Free,0
UIDLC07f26c0a015,45+,Tier 3,Premium,Free,0
UIDLC07f6c941626,18-24,Tier 2,Basic,Free,0
UIDLC07f8b2410f2,25-34,Tier 2,Basic,Free,0
UIDLC07f906c4876,25-34,Tier 1,Free,Basic,1
UIDLC07fe23e430d,35-44,Tier 1,Premium,Free,0
UIDLC07ffbd2e453,18-24,Tier 3,Premium,Basic,0
UIDLC080a26e8e51,35-44,Tier 2,Basic,Free,0
UIDLC080d0363f5e,25-34,Tier 2,Basic,Premium,1
UIDLC080ed8d6778,35-44,Tier 1,Premium,Free,0
UIDLC08127bf8cd4,18-24,Tier 2,Basic,Free,0
UIDLC081c958edec,35-44,Tier 2,Basic,Premium,1
UIDLC081ccd350b0,35-44,Tier 2,Basic,Free,0
UIDLC081ce7d3622,35-44,Tier 2,Basic,Free,0
UIDLC081dd15e080,25-34,Tier 3,Basic,Free,0
UIDLC08210d1e93a,18-24,Tier 1,Basic,Free,0
UIDLC0821fce77b7,25-34,Tier 2,Premium,Free,0
UIDLC0825a1e2afb,45+,Tier 2,Basic,Premium,1
UIDLC0827fa4ac75,25-34,Tier 2,Premium,Free,0
UIDLC082eabae8a6,25-34,Tier 2,Basic,Free,0
UIDLC083559456ef,18-24,Tier 3,Basic,Free,0
UIDLC0839cface57,25-34,Tier 2,Basic,Free,0
UIDLC083c5ea2738,25-34,Tier 1,Basic,Free,0
UIDLC0840d502035,18-24,Tier 1,Premium,Free,0
UIDLC08422e78e6d,25-34,Tier 1,Free,Basic,1
UIDLC0844aa58d6a,35-44,Tier 2,Basic,Free,0
UIDLC084b350ace1,35-44,Tier 2,Basic,Free,0
UIDLC084ebb431da,25-34,Tier 2,Free,Premium,1
UIDLC08502c163f9,35-44,Tier 2,Free,Basic,1
UIDLC0852df7236c,25-34,Tier 3,Basic,Free,0
UIDLC085be28bf4f,45+,Tier 1,Premium,Free,0
UIDLC08603f0bdfc,18-24,Tier 3,Free,Basic,1
UIDLC08654e02a26,18-24,Tier 3,Premium,Basic,0
UIDLC0865a7c491f,25-34,Tier 3,Premium,Basic,0
UIDLC0867dbdc77d,18-24,Tier 2,Premium,Free,0
UIDLC086a6a9f4b7,35-44,Tier 3,Basic,Premium,1
UIDLC086d5a46022,18-24,Tier 1,Basic,Free,0
UIDLC08723afa8ab,18-24,Tier 3,Premium,Free,0
UIDLC0872aa16ffb,25-34,Tier 2,Premium,Free,0
UIDLC08741cb755c,45+,Tier 2,Premium,Basic,0
UIDLC087437dc854,18-24,Tier 2,Basic,Free,0
UIDLC0874c2ea14e,18-24,Tier 1,Premium,Free,0
UIDLC0874c668c79,45+,Tier 3,Basic,Premium,1
UIDLC0875d7f45fb,25-34,Tier 3,Basic,Free,0
UIDLC0879645e4b6,25-34,Tier 2,Basic,Premium,1
UIDLC087ab402c9f,25-34,Tier 1,Basic,Free,0
UIDLC087fde5d1ea,25-34,Tier 2,Basic,Free,0
UIDLC088350297d6,35-44,Tier 2,Basic,Premium,1
UIDLC0885011eb22,35-44,Tier 1,Basic,Free,0
UIDLC08862396b2f,25-34,Tier 2,Basic,Free,0
UIDLC088868ca844,18-24,Tier 3,Basic,Free,0
UIDLC088945a9d5d,35-44,Tier 1,Premium,Basic,0
UIDLC088e033a53b,35-44,Tier 3,Premium,Free,0
UIDLC0891d00e2fc,25-34,Tier 2,Premium,Basic,0
UIDLC08929f4c42b,18-24,Tier 1,Basic,Free,0
UIDLC08937cc146f,45+,Tier 2,Basic,Free,0
UIDLC089394140ac,25-34,Tier 2,Free,Premium,1
UIDLC089a78b88d0,18-24,Tier 1,Basic,Free,0
UIDLC089c42dee42,25-34,Tier 1,Premium,Basic,0
UIDLC089e528565f,25-34,Tier 2,Premium,Free,0
UIDLC08a261a1345,45+,Tier 3,Basic,Free,0
UIDLC08a651c6de9,35-44,Tier 2,Free,Basic,1
UIDLC08ab6bf541b,25-34,Tier 1,Premium,Free,0
UIDLC08ac07109f8,35-44,Tier 2,Basic,Free,0
UIDLC08add345005,18-24,Tier 3,Basic,Free,0
UIDLC08ae4b7fba3,25-34,Tier 3,Basic,Free,0
UIDLC08afe60c93e,35-44,Tier 3,Premium,Free,0
UIDLC08b488d25e1,25-34,Tier 1,Premium,Free,0
UIDLC08b59f4df1c,45+,Tier 1,Free,Basic,1
UIDLC08b77dcd549,18-24,Tier 2,Premium,Free,0
UIDLC08b8351a943,35-44,Tier 1,Premium,Basic,0
UIDLC08b8fd35033,25-34,Tier 1,Basic,Free,0
UIDLC08ba1fa1022,18-24,Tier 3,Basic,Free,0
UIDLC08c2aff6c0f,45+,Tier 3,Premium,Free,0
UIDLC08c31432508,45+,Tier 1,Premium,Basic,0
UIDLC08c5d610d18,35-44,Tier 3,Basic,Free,0
UIDLC08c672975e0,35-44,Tier 2,Basic,Free,0
UIDLC08c7aea5527,35-44,Tier 2,Premium,Free,0
UIDLC08c8a04bf73,18-24,Tier 3,Premium,Free,0
UIDLC08c8ba116c9,45+,Tier 1,Basic,Free,0
UIDLC08c8c7bcca2,35-44,Tier 2,Free,Basic,1
UIDLC08ca3c0f0b3,35-44,Tier 1,Free,Premium,1
UIDLC08cbba33890,18-24,Tier 2,Premium,Basic,0
UIDLC08cdd3c1e85,25-34,Tier 1,Basic,Free,0
UIDLC08d09bd9ee1,18-24,Tier 2,Premium,Free,0
UIDLC08d1b7c7b32,25-34,Tier 2,Premium,Free,0
UIDLC08d43785d4a,18-24,Tier 2,Premium,Free,0
UIDLC08ddd3bdd85,35-44,Tier 2,Premium,Free,0
UIDLC08dfa4dca99,45+,Tier 2,Free,Basic,1
UIDLC08dfd0a18f3,18-24,Tier 2,Basic,Free,0
UIDLC08e2a2719de,45+,Tier 2,Premium,Free,0
UIDLC08e9cf713b5,18-24,Tier 1,Premium,Free,0
UIDLC08ec607d01f,25-34,Tier 2,Basic,Free,0
UIDLC08edd23ed2e,18-24,Tier 3,Premium,Free,0
UIDLC08ef99afb63,35-44,Tier 2,Free,Basic,1
UIDLC08f35a542f8,25-34,Tier 2,Basic,Free,0
UIDLC08f5d4c42f8,25-34,Tier 2,Basic,Free,0
UIDLC08f6a6a0e46,18-24,Tier 3,Premium,Free,0
UIDLC08f7f6417be,45+,Tier 1,Premium,Basic,0
UIDLC08fe157310f,25-34,Tier 2,Premium,Free,0
UIDLC0900c905739,35-44,Tier 3,Free,Basic,1
UIDLC0902885d050,25-34,Tier 1,Premium,Free,0
UIDLC09033012d22,45+,Tier 2,Basic,Premium,1
UIDLC0904eb59d01,35-44,Tier 2,Free,Basic,1
UIDLC090557e1d89,45+,Tier 2,Free,Basic,1
UIDLC090910c486e,18-24,Tier 1,Premium,Basic,0
UIDLC090a8f7dd37,25-34,Tier 2,Premium,Free,0
UIDLC090b0b34728,25-34,Tier 2,Basic,Free,0
UIDLC090c500e857,35-44,Tier 1,Premium,Free,0
UIDLC090ccbdab00,45+,Tier 1,Premium,Free,0
UIDLC090d741d159,18-24,Tier 1,Premium,Free,0
UIDLC0914a5eaa27,45+,Tier 2,Premium,Free,0
UIDLC09191c4eabd,25-34,Tier 1,Basic,Free,0
UIDLC0919a607dfa,25-34,Tier 2,Free,Premium,1
UIDLC09295bbb20a,18-24,Tier 2,Premium,Basic,0
UIDLC092993e2803,35-44,Tier 2,Basic,Free,0
UIDLC092b6fc4763,35-44,Tier 1,Basic,Free,0
UIDLC092d6fd8e47,18-24,Tier 3,Basic,Free,0
UIDLC092d7cab379,45+,Tier 2,Basic,Free,0
UIDLC092e69db30f,18-24,Tier 3,Basic,Free,0
UIDLC0930865c1e2,18-24,Tier 3,Premium,Basic,0
UIDLC0930b768e8e,25-34,Tier 1,Free,Basic,1
UIDLC09311a96cb2,18-24,Tier 3,Basic,Free,0
UIDLC09322fe2028,18-24,Tier 2,Basic,Free,0
UIDLC0939cbb6560,18-24,Tier 1,Basic,Free,0
UIDLC093be9086fe,25-34,Tier 2,Premium,Free,0
UIDLC093c5816e83,35-44,Tier 2,Basic,Free,0
UIDLC0942a8dc4c4,18-24,Tier 2,Premium,Free,0
UIDLC0949252bd50,25-34,Tier 1,Basic,Free,0
UIDLC09496f23c66,45+,Tier 1,Free,Premium,1
